Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Male Ratio,Female Ratio,Base Happiness,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Catch Rate,Experience Growth,Experience Growth Total,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details,Power Ranking
1025,649,Genesect,Paleozoic Pokémon,NULL,NULL,Mythical,1.5,82.5,Bug,Steel,Download,Compares an opposing Pokémon's Defense and Sp. Def stats before raising its own Attack or Sp. Atk stat—whichever will be more effective.,NULL,NULL,NULL,NULL,0.0,0.0,0,71,120,95,120,95,99,600,3,Slow,1250000,No Eggs Discovered,NULL,120,NULL,NULL,A
1066,650,Chespin,Spiky Nut Pokémon,NULL,NULL,NULL,0.4,9.0,Grass,NULL,Overgrow,Powers up Grass-type moves when the Pokémon's HP is low.,NULL,NULL,Bulletproof,Protects the Pokémon from some ball and bomb moves.,87.5,12.5,50,56,61,65,48,45,38,313,45,Medium Slow,1059860,Field,NULL,20,NULL,NULL,F
1067,651,Quilladin,Spiky Armor Pokémon,NULL,NULL,NULL,0.7,29.0,Grass,NULL,Overgrow,Powers up Grass-type moves when the Pokémon's HP is low.,NULL,NULL,Bulletproof,Protects the Pokémon from some ball and bomb moves.,87.5,12.5,50,61,78,95,56,58,57,405,45,Medium Slow,1059860,Field,NULL,20,1066.0,Level 16,F
1068,652,Chesnaught,Spiky Armor Pokémon,NULL,NULL,NULL,1.6,90.0,Grass,Fighting,Overgrow,Powers up Grass-type moves when the Pokémon's HP is low.,NULL,NULL,Bulletproof,Protects the Pokémon from some ball and bomb moves.,87.5,12.5,50,88,107,122,74,75,64,530,45,Medium Slow,1059860,Field,NULL,20,1067.0,Level 36,C
1069,653,Fennekin,Fox Pokémon,NULL,NULL,NULL,0.4,9.4,Fire,NULL,Blaze,Powers up Fire-type moves when the Pokémon's HP is low.,NULL,NULL,Magician,The Pokémon steals the held item of a Pokémon it hits with a move.,87.5,12.5,50,40,45,40,62,60,60,307,45,Medium Slow,1059860,Field,NULL,20,NULL,NULL,F
1070,654,Braixen,Fox Pokémon,NULL,NULL,NULL,1.0,14.5,Fire,NULL,Blaze,Powers up Fire-type moves when the Pokémon's HP is low.,NULL,NULL,Magician,The Pokémon steals the held item of a Pokémon it hits with a move.,87.5,12.5,50,59,59,58,90,70,73,409,45,Medium Slow,1059860,Field,NULL,20,1069.0,Level 16,F
1071,655,Delphox,Fox Pokémon,NULL,NULL,NULL,1.5,39.0,Fire,Psychic,Blaze,Powers up Fire-type moves when the Pokémon's HP is low.,NULL,NULL,Magician,The Pokémon steals the held item of a Pokémon it hits with a move.,87.5,12.5,50,75,69,72,114,100,104,534,45,Medium Slow,1059860,Field,NULL,20,1070.0,Level 36,C
1072,656,Froakie,Bubble Frog Pokémon,NULL,NULL,NULL,0.3,7.0,Water,NULL,Torrent,Powers up Water-type moves when the Pokémon's HP is low.,NULL,NULL,Protean,Changes the Pokémon's type to the type of the move it's about to use.,87.5,12.5,50,41,56,40,62,44,71,314,45,Medium Slow,1059860,Water 1,NULL,20,NULL,NULL,F
1073,657,Frogadier,Bubble Frog Pokémon,NULL,NULL,NULL,0.6,10.9,Water,NULL,Torrent,Powers up Water-type moves when the Pokémon's HP is low.,NULL,NULL,Protean,Changes the Pokémon's type to the type of the move it's about to use.,87.5,12.5,50,54,63,52,83,56,97,405,45,Medium Slow,1059860,Water 1,NULL,20,1072.0,Level 16,F
1074,658,Greninja,Ninja Pokémon,NULL,NULL,NULL,1.5,40.0,Water,Dark,Torrent,Powers up Water-type moves when the Pokémon's HP is low.,NULL,NULL,Protean,Changes the Pokémon's type to the type of the move it's about to use.,87.5,12.5,50,72,95,67,103,71,122,530,45,Medium Slow,1059860,Water 1,NULL,20,1073.0,Level 36,C
1427,658,Greninja,Ninja Pokémon,Ash,1074.0,NULL,1.5,40.0,Water,Dark,Battle Bond,"When the Pokémon knocks out a target, its bond with its Trainer is strengthened, and its Attack, Sp. Atk, and Speed stats are boosted.",NULL,NULL,NULL,NULL,100.0,0.0,70,72,145,67,153,71,132,640,45,Medium Slow,1059860,No Eggs Discovered,NULL,20,NULL,NULL,B
1075,659,Bunnelby,Digging Pokémon,NULL,NULL,NULL,0.4,5.0,Normal,NULL,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",Cheek Pouch,Restores HP as well when the Pokémon eats a Berry.,Huge Power,Doubles the Pokémon's Attack stat.,50.0,50.0,50,38,36,38,32,36,57,237,255,Medium Fast,1000000,Field,NULL,15,NULL,NULL,G
1077,660,Diggersby,Digging Pokémon,NULL,NULL,NULL,1.0,42.4,Normal,Ground,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",Cheek Pouch,Restores HP as well when the Pokémon eats a Berry.,Huge Power,Doubles the Pokémon's Attack stat.,50.0,50.0,50,85,56,77,50,77,78,423,127,Medium Fast,1000000,Field,NULL,15,1075.0,Level 20,E
1078,661,Fletchling,Tiny Robin Pokémon,NULL,NULL,NULL,0.3,1.7,Normal,Flying,Big Pecks,Protects the Pokémon from Defense-lowering effects.,NULL,NULL,Gale Wings,Gives priority to Flying-type moves when the Pokémon's HP is full.,50.0,50.0,50,45,50,43,40,38,62,278,255,Medium Slow,1059860,Flying,NULL,15,NULL,NULL,G
1079,662,Fletchinder,Ember Pokémon,NULL,NULL,NULL,0.7,16.0,Fire,Flying,Flame Body,Contact with the Pokémon may burn the attacker.,NULL,NULL,Gale Wings,Gives priority to Flying-type moves when the Pokémon's HP is full.,50.0,50.0,50,62,73,55,56,52,84,382,120,Medium Slow,1059860,Flying,NULL,15,1078.0,Level 17,F
1080,663,Talonflame,Scorching Pokémon,NULL,NULL,NULL,1.2,24.5,Fire,Flying,Flame Body,Contact with the Pokémon may burn the attacker.,NULL,NULL,Gale Wings,Gives priority to Flying-type moves when the Pokémon's HP is full.,50.0,50.0,50,78,81,71,74,69,126,499,45,Medium Slow,1059860,Flying,NULL,15,1079.0,Level 35,C
1081,664,Scatterbug,Scatterdust Pokémon,NULL,NULL,NULL,0.3,2.5,Bug,NULL,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,50,38,35,40,27,25,35,200,255,Medium Fast,1000000,Bug,NULL,15,NULL,NULL,G
1082,665,Spewpa,Scatterdust Pokémon,NULL,NULL,NULL,0.3,8.4,Bug,NULL,Shed Skin,The Pokémon may heal its own status conditions by shedding its skin.,NULL,NULL,Friend Guard,Reduces damage done to allies.,50.0,50.0,50,45,22,60,27,30,29,213,120,Medium Fast,1000000,Bug,NULL,15,1081.0,Level 9,G
1083,666,Vivillon,Scale Pokémon,NULL,NULL,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,50,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1814,666,Vivillon,Scale Pokémon,Polar Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1815,666,Vivillon,Scale Pokémon,Tundra Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1816,666,Vivillon,Scale Pokémon,Continental Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1817,666,Vivillon,Scale Pokémon,Garden Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1818,666,Vivillon,Scale Pokémon,Elegant Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1819,666,Vivillon,Scale Pokémon,Icy Snow Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1820,666,Vivillon,Scale Pokémon,Modern Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1821,666,Vivillon,Scale Pokémon,Marine Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1822,666,Vivillon,Scale Pokémon,Archipelago Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1823,666,Vivillon,Scale Pokémon,High Plains Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1824,666,Vivillon,Scale Pokémon,Sandstorm Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Shield Dust,This Pokémon's dust blocks the additional effects of attacks taken.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1826,666,Vivillon,Scale Pokémon,River Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1827,666,Vivillon,Scale Pokémon,Monsoon Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1828,666,Vivillon,Scale Pokémon,Savanna Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1829,666,Vivillon,Scale Pokémon,Sun Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1830,666,Vivillon,Scale Pokémon,Ocean Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1831,666,Vivillon,Scale Pokémon,Jungle Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1832,666,Vivillon,Scale Pokémon,Fancy Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1833,666,Vivillon,Scale Pokémon,Poké Ball Pattern,1083.0,NULL,1.2,17.0,Bug,Flying,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,Friend Guard,Reduces damage done to allies.,50.0,50.0,70,80,52,50,90,50,89,411,45,Medium Fast,1000000,Bug,NULL,15,1082.0,Level 12,F
1084,667,Litleo,Lion Cub Pokémon,NULL,NULL,NULL,0.6,13.5,Fire,Normal,Rivalry,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.",Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries.,Moxie,"The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon.",12.5,87.5,50,62,50,58,73,54,72,369,220,Medium Slow,1059860,Field,NULL,20,NULL,NULL,F
1085,668,Pyroar,Royal Pokémon,NULL,NULL,NULL,1.5,81.5,Fire,Normal,Rivalry,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender.",Unnerve,Unnerves opposing Pokémon and makes them unable to eat Berries.,Moxie,"The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon.",12.5,87.5,50,86,68,72,109,66,106,507,65,Medium Slow,1059860,Field,NULL,20,1084.0,Level 35,D
1086,669,Flabébé,Single Bloom Pokémon,NULL,NULL,NULL,0.1,0.1,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,44,38,39,61,79,42,303,225,Medium Fast,1000000,Fairy,NULL,20,NULL,NULL,F
1772,669,Flabébé,Single Bloom Pokémon,Yellow Flower,1086.0,NULL,0.1,0.1,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,44,38,39,61,79,42,303,225,Medium Fast,1000000,Fairy,NULL,20,NULL,NULL,F
1773,669,Flabébé,Single Bloom Pokémon,Orange Flower,1086.0,NULL,0.1,0.1,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,44,38,39,61,79,42,303,225,Medium Fast,1000000,Fairy,NULL,20,NULL,NULL,F
1774,669,Flabébé,Single Bloom Pokémon,Blue Flower,1086.0,NULL,0.1,0.1,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,44,38,39,61,79,42,303,225,Medium Fast,1000000,Fairy,NULL,20,NULL,NULL,F
1775,669,Flabébé,Single Bloom Pokémon,White Flower,1086.0,NULL,0.1,0.1,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,44,38,39,61,79,42,303,225,Medium Fast,1000000,Fairy,NULL,20,NULL,NULL,F
1088,670,Floette,Single Bloom Pokémon,NULL,NULL,NULL,0.2,0.9,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,54,45,47,75,98,52,371,120,Medium Fast,1000000,Fairy,NULL,20,1086.0,Level 19,F
1776,670,Floette,Single Bloom Pokémon,Yellow Flower,1088.0,NULL,0.2,0.9,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,54,45,47,75,98,52,371,120,Medium Fast,1000000,Fairy,NULL,20,1772.0,Level 19,F
1777,670,Floette,Single Bloom Pokémon,Orange Flower,1088.0,NULL,0.2,0.9,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,54,45,47,75,98,52,371,120,Medium Fast,1000000,Fairy,NULL,20,1773.0,Level 19,F
1778,670,Floette,Single Bloom Pokémon,Blue Flower,1088.0,NULL,0.2,0.9,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,54,45,47,75,98,52,371,120,Medium Fast,1000000,Fairy,NULL,20,1774.0,Level 19,F
1779,670,Floette,Single Bloom Pokémon,White Flower,1088.0,NULL,0.2,0.9,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,54,45,47,75,98,52,371,120,Medium Fast,1000000,Fairy,NULL,20,1775.0,Level 19,F
1089,671,Florges,Garden Pokémon,NULL,NULL,NULL,1.1,10.0,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,78,65,68,112,154,75,552,45,Medium Fast,1000000,Fairy,NULL,20,1088.0,Shiny Stone,D
1780,671,Florges,Garden Pokémon,Yellow Flower,1089.0,NULL,1.1,10.0,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,78,65,68,112,154,75,552,45,Medium Fast,1000000,Fairy,NULL,20,1776.0,Shiny Stone,D
1781,671,Florges,Garden Pokémon,Orange Flower,1089.0,NULL,1.1,10.0,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,78,65,68,112,154,75,552,45,Medium Fast,1000000,Fairy,NULL,20,1777.0,Shiny Stone,D
1782,671,Florges,Garden Pokémon,Blue Flower,1089.0,NULL,1.1,10.0,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,78,65,68,112,154,75,552,45,Medium Fast,1000000,Fairy,NULL,20,1778.0,Shiny Stone,D
1783,671,Florges,Garden Pokémon,White Flower,1089.0,NULL,1.1,10.0,Fairy,NULL,Flower Veil,Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.,NULL,NULL,Symbiosis,The Pokémon passes its item to an ally that has used up an item.,0.0,100.0,50,78,65,68,112,154,75,552,45,Medium Fast,1000000,Fairy,NULL,20,1779.0,Shiny Stone,D
1090,672,Skiddo,Mount Pokémon,NULL,NULL,NULL,0.9,31.0,Grass,NULL,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,NULL,NULL,Grass Pelt,Boosts the Pokémon's Defense stat on Grassy Terrain.,50.0,50.0,50,66,65,48,62,57,52,350,200,Medium Fast,1000000,Field,NULL,20,NULL,NULL,F
1091,673,Gogoat,Mount Pokémon,NULL,NULL,NULL,1.7,91.0,Grass,NULL,Sap Sipper,Boosts the Attack stat if hit by a Grass-type move instead of taking damage.,NULL,NULL,Grass Pelt,Boosts the Pokémon's Defense stat on Grassy Terrain.,50.0,50.0,50,123,100,62,97,81,68,531,45,Medium Fast,1000000,Field,NULL,20,1090.0,Level 32,D
